"","HHuniqueID","Communication","NoOfContacts","DaysPassed","PrevAttempts","carMake","carModel","carYr","headOfhouseholdGender","annualDonations","EstRace","PetsPurchases","DigitalHabits_5_AlwaysOn","AffluencePurchases","Age","Job","Marital","Education","DefaultOnRecord","RecentBalance","HHInsurance","CarLoan","Weekday","CallDayTime","past_Outcome","call_dur_min","Y_AcceptedOffer","DTPrediction.0","DTPrediction.1","RF1Prediction","RF500rediction.0","RF500rediction.1","RF100rediction.0","RF100rediction.1","trainingRFtc.0","trainingRFtc.1","trainingLG","trainingLGBoost.0","trainingLGBoost.1","trainingKNN.0","trainingKNN.1","combinedscore","rank"
"3630","HH80e5772325","not provided",1,-1,0,"Toyota","Xtra",2005,"M","","",TRUE,4,TRUE,31,"services","married","secondary",0,525,1,1,"Thursday",11,NA,2.65000000000001,0,0.894642857142857,0.105357142857143,0.00149999999999974,0.992,0.008,0.98,0.02,0.996,0.004,1.40521890534028e-06,0.999088948805599,0.000911051194400645,0.936170212765957,0.0638297872340425,0.202099386504491,3947
"3631","HHb69b0800cf","telephone",2,185,2,"Saturn","VUE",2018,"M","","",TRUE,1,FALSE,69,"retired","married",NA,0,426,0,0,"Thursday",13,"success",3.51666666666668,1,0.148936170212766,0.851063829787234,0.936555555555555,0.04,0.96,0.04,0.96,0.044,0.956,0.942253711863672,0.268941421369995,0.731058578630005,0.234042553191489,0.765957446808511,6.16633356708942,358
"3632","HH59d48de0c4","cellular",1,253,1,"BMW","6 Series",2019,"M","","",TRUE,2,FALSE,36,"admin.","married","secondary",0,498,1,0,"Wednesday",13,"failure",2.51666666666669,0,0.894642857142857,0.105357142857143,0.0269444444444444,0.974,0.026,0.97,0.03,0.978,0.022,0.130180225077707,0.731058578630005,0.268941421369995,0.617021276595745,0.382978723404255,0.9654575127091,2507
"3633","HH415eb37c33","cellular",7,426,3,"Mercedes-Benz","C-Class",2007,"M","","",TRUE,5,FALSE,30,"management","married","tertiary",0,102,1,0,"Sunday",16,"other",7.83333333333333,1,0.222222222222222,0.777777777777778,0.859666666666667,0.104,0.896,0.15,0.85,0.132,0.868,0.607854495247702,0.268941421369995,0.731058578630005,0.446808510638298,0.553191489361702,5.28388234101719,1028
"3634","HHcbd5705ca9","cellular",5,263,2,"Honda","Odyssey",2019,"F","","Aleut",FALSE,4,TRUE,34,"technician","single","tertiary",0,586,1,0,"Monday",17,"failure",0.716666666666725,0,0.894642857142857,0.105357142857143,0.0492222222222221,0.948,0.052,0.9,0.1,0.942,0.058,0.236965293316736,0.731058578630005,0.268941421369995,0.531914893617021,0.468085106382979,1.28934896392685,2236
"3635","HH1151ef5166","cellular",1,28,8,"Dodge","Ram 1500",2004,"M","","",FALSE,5,TRUE,27,"management","single","tertiary",0,1840,0,0,"Monday",14,"other",3.66666666666671,1,0.294964028776978,0.705035971223022,0.913333333333333,0.082,0.918,0.1,0.9,0.074,0.926,0.850343488347139,0.0474258731775666,0.952574126822433,0.340425531914894,0.659574468085106,5.9115280544777,637
"3636","HH93d2598b1b","cellular",6,-1,0,"Chevrolet","Corvette",1968,"F","","",FALSE,2,TRUE,33,"management","married","secondary",0,333,0,0,"Friday",10,NA,1.33333333333336,0,0.894642857142857,0.105357142857143,0.0341666666666665,0.976,0.024,0.95,0.05,0.976,0.024,0.0692878781561397,0.952574126822433,0.0474258731775668,0.851063829787234,0.148936170212766,0.469007064403615,3297
"3637","HHf0e2b28e02","cellular",2,98,6,"Hummer","H1",2016,"F","","",TRUE,5,TRUE,40,"management","married","tertiary",0,0,0,0,"Thursday",14,"success",2.18333333333341,1,0.148936170212766,0.851063829787234,0.938444444444445,0.034,0.966,0.09,0.91,0.028,0.972,0.897027240775132,0.268941421369995,0.731058578630005,0.0851063829787234,0.914893617021277,6.24204326621365,282
"3638","HH79a0b78d66","not provided",6,-1,0,"Chrysler","300",2019,"M","","",TRUE,2,FALSE,49,"entrepreneur","married","tertiary",0,320,1,1,"Tuesday",12,NA,4.04999999999999,0,0.787671232876712,0.212328767123288,0.0598333333333332,0.956,0.044,0.91,0.09,0.934,0.066,0.0570423458328734,0.952574126822433,0.0474258731775668,0.808510638297872,0.191489361702128,0.708286347835855,2799
"3639","HH4b8e5bc20e","cellular",2,-1,0,"Ford","E350",2019,"F","","Paiute",TRUE,1,TRUE,35,"management","single","tertiary",0,916,1,0,"Thursday",15,NA,7.66666666666669,1,0.222222222222222,0.777777777777778,0.357444444444444,0.652,0.348,0.65,0.35,0.634,0.366,0.701644064008632,0.731058578630005,0.268941421369995,0.595744680851064,0.404255319148936,3.21661858230534,1634
"3640","HH92ac7e0be5","cellular",3,5,1,"Suzuki","Samurai",2005,"F","","",FALSE,5,TRUE,53,"blue-collar","divorced","primary",0,-1,1,0,"Sunday",9,"other",2.30000000000004,0,0.894642857142857,0.105357142857143,0.0615,0.958,0.042,0.94,0.06,0.976,0.024,1.23975012565169e-05,0.993307149075715,0.00669285092428486,0.617021276595745,0.382978723404255,0.621041114686939,2910
"3641","HHbda464ace4","cellular",1,-1,0,"Oldsmobile","Silhouette",2008,"M","","Bangladeshi",FALSE,2,FALSE,31,"unemployed","single","primary",0,406,0,0,"Tuesday",14,NA,12.2666666666666,1,0.222222222222222,0.777777777777778,0.951833333333333,0.036,0.964,0.16,0.84,0.022,0.978,0.991581143605184,0.0474258731775666,0.952574126822433,0.48936170212766,0.51063829787234,6.01457134607774,535
"3642","HH174297d431","cellular",4,-1,0,"Infiniti","",2013,"F","","Native Hawaiian and Other Pacific Islander (NHPI)",FALSE,1,TRUE,49,"management","married","tertiary",0,1912,1,0,"Thursday",14,NA,6.33333333333342,0,0.222222222222222,0.777777777777778,0.201777777777778,0.788,0.212,0.9,0.1,0.81,0.19,0.166540235418783,0.731058578630005,0.268941421369995,0.574468085106383,0.425531914893617,2.14079134946017,1894
"3643","HHf20f43e2f1","not provided",5,-1,0,"GMC","Savana 3500",2018,"M","","",FALSE,1,TRUE,47,"admin.","married","secondary",0,-245,1,0,"Wednesday",11,NA,2.41666666666667,0,0.894642857142857,0.105357142857143,0.00622222222222197,1,0,1,0,0.998,0.002,1.03590311485195e-06,0.999088948805599,0.000911051194400645,0.957446808510638,0.0425531914893617,0.15082242144402,3997
"3644","HH1d5405626b","cellular",3,169,5,"Toyota","Avalon",2005,"M","","",TRUE,5,FALSE,34,"technician","single","secondary",0,513,1,0,"Tuesday",16,"other",2.74999999999995,0,0.894642857142857,0.105357142857143,0.105555555555556,0.892,0.108,0.86,0.14,0.918,0.082,0.101235673617098,0.731058578630005,0.268941421369995,0.51063829787234,0.48936170212766,1.2948959399719,2233
"3645","HHb11b854abd","cellular",2,-1,0,"Chevrolet","1500",2008,"M","","",TRUE,1,TRUE,55,"management","married","tertiary",0,-375,0,0,"Thursday",17,NA,13.5666666666667,1,0.222222222222222,0.777777777777778,0.861111111111111,0.114,0.886,0.11,0.89,0.096,0.904,0.870600806495371,0.0474258731775666,0.952574126822433,0.617021276595745,0.382978723404255,5.66393143449984,806
"3646","HHec01663cc1","cellular",22,-1,0,"Land Rover","Range Rover",2002,"F","","",TRUE,4,FALSE,57,"admin.","married",NA,0,1401,0,0,"Friday",16,NA,1.51666666666669,0,0.894642857142857,0.105357142857143,0.0197777777777776,0.974,0.026,0.98,0.02,0.996,0.004,0.0235183093389603,0.952574126822433,0.0474258731775668,0.787234042553192,0.212765957446809,0.439067282820478,3378
"3647","HHe26b25202c","cellular",3,-1,0,"Chevrolet","Impala SS",2005,"F","","",TRUE,3,TRUE,34,"technician","single","tertiary",0,184,1,0,"Thursday",11,NA,1.44999999999999,0,0.894642857142857,0.105357142857143,0.0198333333333332,0.992,0.008,0.99,0.01,0.994,0.006,2.36865607827647e-05,0.993307149075715,0.00669285092428486,0.659574468085106,0.340425531914894,0.476499212257104,3272
"3648","HH7cd6527395","cellular",2,-1,0,"Maserati","GranSport",2015,"F","","",TRUE,5,TRUE,35,"admin.","divorced","secondary",0,0,1,1,"Tuesday",13,NA,1.43333333333329,0,0.894642857142857,0.105357142857143,0.00222222222222209,1,0,0.99,0.01,0.996,0.004,1.54853375121807e-05,0.999088948805599,0.000911051194400645,0.680851063829787,0.319148936170213,0.439432615559268,3377
"3649","HH88bb390989","not provided",1,-1,0,"Buick","Park Avenue",2001,"F","","",FALSE,4,FALSE,37,"blue-collar","married","secondary",0,790,0,0,"Saturday",9,NA,4.36666666666666,0,0.894642857142857,0.105357142857143,0.0958888888888888,0.944,0.056,0.91,0.09,0.848,0.152,0.0964454787849173,0.731058578630005,0.268941421369995,0.829787234042553,0.170212765957447,0.938956808969502,2535
"3650","HH1ffa7d9f89","cellular",3,371,2,"Chevrolet","Citation",1990,"M","","",FALSE,4,TRUE,45,"unemployed","married","secondary",0,-407,1,0,"Friday",13,"failure",5.33333333333326,0,0.894642857142857,0.105357142857143,0.0541111111111111,0.956,0.044,0.93,0.07,0.964,0.036,4.49780345869076e-05,0.731058578630005,0.268941421369995,0.595744680851064,0.404255319148936,0.928598861410661,2547
"3651","HHb5d51e4707","cellular",14,-1,0,"Mitsubishi","Montero",2009,"M","","Polynesian",FALSE,5,FALSE,46,"admin.","married","secondary",0,5169,0,0,"Wednesday",11,NA,1.20000000000003,0,0.894642857142857,0.105357142857143,0.0399999999999999,0.974,0.026,0.92,0.08,0.978,0.022,0.057392640496361,0.731058578630005,0.268941421369995,0.680851063829787,0.319148936170213,0.878840140893712,2596
"3652","HH13c84ed77b","not provided",1,-1,0,"Mercedes-Benz","E-Class",2006,"F","","",FALSE,4,TRUE,43,"management","single","tertiary",0,2067,1,0,"Friday",10,NA,12.6,1,0.222222222222222,0.777777777777778,0.907388888888889,0.094,0.906,0.12,0.88,0.126,0.874,0.626318559504704,0.268941421369995,0.731058578630005,0.617021276595745,0.382978723404255,5.17813363931674,1077
"3653","HH593f25a9cb","cellular",2,71,1,"Audi","5000S",1998,"M","","Eskimo",TRUE,5,TRUE,34,"unemployed","married","secondary",0,978,0,0,"Wednesday",14,"success",4.36666666666666,1,0.148936170212766,0.851063829787234,0.976222222222222,0.014,0.986,0.01,0.99,0.02,0.98,0.999998314799584,0.000911051194400603,0.999088948805599,0.234042553191489,0.765957446808511,6.57210854020093,56
"3654","HH79dc548081","cellular",1,-1,0,"Mercury","Cougar",1977,"M","","Osage",FALSE,3,TRUE,60,"retired","married",NA,0,209,0,0,"Thursday",12,NA,7.86666666666672,0,0.222222222222222,0.777777777777778,0.556222222222222,0.468,0.532,0.51,0.49,0.502,0.498,0.622093374608488,0.731058578630005,0.268941421369995,0.468085106382979,0.531914893617021,3.72072746737328,1500
"3655","HH69237f4709","cellular",1,103,1,"Ford","Bronco",2001,"M","","American Indian",FALSE,4,FALSE,33,"management","married","tertiary",0,1778,0,0,"Tuesday",10,"success",2.23333333333334,0,0.148936170212766,0.851063829787234,0.487166666666667,0.662,0.338,0.64,0.36,0.658,0.342,0.825966837609926,0.731058578630005,0.268941421369995,0.191489361702128,0.808510638297872,3.79448272706503,1481
"3656","HHf6e103c328","not provided",1,-1,0,"Chevrolet","Express",2016,"F","","Mexican",TRUE,5,FALSE,42,"admin.","single",NA,0,297,1,0,"Friday",15,NA,1.76666666666657,0,0.894642857142857,0.105357142857143,0.00355555555555536,1,0,1,0,0.998,0.002,0.00759606584879163,0.999088948805599,0.000911051194400645,0.829787234042553,0.170212765957447,0.286077025857782,3778
"3657","HHf4f677b8d4","cellular",5,-1,0,"Land Rover","LR4",2019,"M","","",TRUE,3,FALSE,24,"blue-collar","single","secondary",0,9883,0,0,"Wednesday",16,NA,3.49999999999991,1,0.894642857142857,0.105357142857143,0.753666666666667,0.216,0.784,0.15,0.85,0.17,0.83,0.192269528524141,0.731058578630005,0.268941421369995,0.574468085106383,0.425531914893617,3.4561000076449,1571
"3658","HH1bc047d7d2","cellular",2,-1,0,"MINI","Clubman",2019,"M","","",TRUE,4,FALSE,29,"management","single","tertiary",0,985,1,0,"Thursday",9,NA,6.59999999999999,1,0.222222222222222,0.777777777777778,0.8455,0.112,0.888,0.12,0.88,0.126,0.874,0.999966018320927,0.0474258731775666,0.952574126822433,0.404255319148936,0.595744680851064,5.9680626037722,598
"3659","HHfb21d87c90","not provided",9,-1,0,"Pontiac","Safari",1997,"F","","",TRUE,1,FALSE,36,"services","single","secondary",0,99,0,0,"Wednesday",14,NA,4.26666666666664,0,0.894642857142857,0.105357142857143,0.0373888888888887,0.97,0.03,0.96,0.04,0.944,0.056,0.0781335927184338,0.952574126822433,0.0474258731775668,0.787234042553192,0.212765957446809,0.569682566199952,3043
"3660","HHdeca68b21b","cellular",1,-1,0,"Ford","Aspire",2006,"F","","",FALSE,2,TRUE,30,"student","single",NA,0,4468,0,0,"Sunday",16,NA,3.40000000000005,1,0.294964028776978,0.705035971223022,0.972055555555556,0.044,0.956,0.04,0.96,0.06,0.94,0.999974503305637,0.0474258731775666,0.952574126822433,0.191489361702128,0.808510638297872,6.32209523964896,214
"3661","HHb4b4c329e0","cellular",1,-1,0,"Jeep","Liberty",2019,"M","","Apache",TRUE,1,FALSE,29,"blue-collar","single","secondary",0,8079,0,1,"Friday",10,NA,2.85000000000005,0,0.894642857142857,0.105357142857143,0.0674444444444444,0.962,0.038,0.93,0.07,0.928,0.072,0.0244612680075594,0.993307149075715,0.00669285092428486,0.723404255319149,0.276595744680851,0.593107006469838,2982
"3662","HHfc3963922d","cellular",2,150,1,"Subaru","Loyale",2002,"F","","",TRUE,3,FALSE,53,"retired","married","tertiary",0,2269,0,0,"Tuesday",10,"success",18.1833333333334,1,0.222222222222222,0.777777777777778,0.968833333333333,0.024,0.976,0.02,0.98,0.018,0.982,0.999372652816512,0.00669285092428473,0.993307149075715,0.0638297872340425,0.936170212765957,6.64462779243596,23
"3663","HHbb3ff406b3","not provided",2,-1,0,"Porsche","Boxster",2019,"F","","Native Hawaiian and Other Pacific Islander (NHPI)",TRUE,5,FALSE,38,"services","divorced","secondary",0,-345,1,0,"Thursday",17,NA,2.94999999999998,0,0.894642857142857,0.105357142857143,0.00599999999999981,0.984,0.016,0.97,0.03,0.998,0.002,0.00839453289515191,0.993307149075715,0.00669285092428486,0.872340425531915,0.127659574468085,0.296104101144665,3751
"3664","HHbf8eb66ea7","cellular",1,-1,0,"Infiniti","G",2019,"M","","Indonesian",TRUE,3,TRUE,56,"blue-collar","married","primary",0,0,1,0,"Thursday",17,NA,20.3666666666668,1,0.222222222222222,0.777777777777778,0.6865,0.272,0.728,0.26,0.74,0.32,0.68,0.991378938658642,0.0474258731775666,0.952574126822433,0.595744680851064,0.404255319148936,5.27398616240779,1033
"3665","HH6d36b46042","cellular",4,-1,0,"MINI","Cooper",2019,"M","$1,030.38 ","",TRUE,4,FALSE,45,"housemaid","married","secondary",0,1623,0,0,"Saturday",13,NA,3.19999999999986,0,0.894642857142857,0.105357142857143,0.158888888888889,0.868,0.132,0.88,0.12,0.832,0.168,1.78414779007841e-09,0.993307149075715,0.00669285092428486,0.787234042553192,0.212765957446809,0.744815953012384,2745
"3666","HHf2349614a7","not provided",7,-1,0,"Nissan","Quest",2019,"F","","",TRUE,1,FALSE,30,"entrepreneur","married","primary",0,-98,1,0,"Thursday",10,NA,2.76666666666665,0,0.894642857142857,0.105357142857143,0.0416666666666665,0.986,0.014,0.99,0.01,0.968,0.032,0.0361788354824969,0.731058578630005,0.268941421369995,0.829787234042553,0.170212765957447,0.636690165667082,2889
"3667","HH26a2e8caa7","not provided",4,-1,0,"Audi","A3",2017,"M","","",TRUE,4,FALSE,45,"admin.","married",NA,0,1577,0,0,"Saturday",10,NA,0.266666666666655,0,0.888888888888889,0.111111111111111,0.0504444444444444,0.966,0.034,0.93,0.07,0.986,0.014,0.129278106326677,0.952574126822433,0.0474258731775668,0.659574468085106,0.340425531914894,0.746240622530248,2743
"3668","HH56f3e53471","cellular",3,-1,0,"Ford","Explorer",2015,"F","","",FALSE,4,FALSE,44,"technician","married","secondary",0,135,1,0,"Friday",14,NA,4.36666666666666,0,0.894642857142857,0.105357142857143,0.0031666666666666,0.992,0.008,0.99,0.01,0.996,0.004,0.0359104888339264,0.731058578630005,0.268941421369995,0.829787234042553,0.170212765957447,0.602421819018511,2956
"3669","HHaf8275fb35","cellular",1,92,1,"Chevrolet","Corvette",1979,"M","$1,245.48 ","",TRUE,3,FALSE,44,"technician","divorced","secondary",0,14,0,0,"Friday",14,"success",2.78333333333334,1,0.148936170212766,0.851063829787234,0.957277777777778,0.032,0.968,0.06,0.94,0.03,0.97,0.999999997671385,0.00669285092428473,0.993307149075715,0.212765957446809,0.787234042553192,6.50960501908753,102
"3670","HH5a5a51e548","cellular",3,-1,0,"Dodge","Spirit",2004,"M","","Yakama",TRUE,2,FALSE,53,"technician","single","secondary",0,925,0,0,"Tuesday",14,NA,15.5,1,0.222222222222222,0.777777777777778,0.979666666666667,0.012,0.988,0.06,0.94,0.008,0.992,0.990245908275601,0.0474258731775666,0.952574126822433,0.553191489361702,0.446808510638298,6.08740632351411,449
"3671","HHf135d533e3","cellular",13,-1,0,"Subaru","Impreza",2007,"F","","Venezuelan",FALSE,3,FALSE,31,"management","married","tertiary",0,8312,0,0,"Saturday",17,NA,0.716666666666725,0,0.894642857142857,0.105357142857143,0.0279444444444443,0.974,0.026,0.97,0.03,0.982,0.018,0.0222126138315612,0.952574126822433,0.0474258731775668,0.723404255319149,0.276595744680851,0.525591374547122,3134
"3672","HH86eae27a08","telephone",4,-1,0,"Isuzu","Trooper",2006,"F","","Venezuelan",FALSE,5,TRUE,35,"self-employed","married","secondary",0,0,1,0,"Tuesday",17,NA,2.10000000000001,0,0.894642857142857,0.105357142857143,0.0212222222222221,0.992,0.008,0.99,0.01,1,0,0.0458567926744973,0.952574126822433,0.0474258731775668,0.74468085106383,0.25531914893617,0.471958957645377,3287
"3673","HH941c669eda","cellular",3,182,4,"Toyota","MR2",2012,"F","","",TRUE,2,FALSE,35,"technician","married","tertiary",0,7050,0,0,"Tuesday",10,"success",3.69999999999994,1,0.148936170212766,0.851063829787234,0.944111111111111,0.064,0.936,0.07,0.93,0.066,0.934,0.897587482602735,0.268941421369995,0.731058578630005,0.148936170212766,0.851063829787234,6.13077372080721,403
"3674","HH2eab0af94b","not provided",7,-1,0,"Ford","F-Series",2019,"M","","Spaniard",FALSE,2,FALSE,52,"blue-collar","married","secondary",0,3622,1,1,"Saturday",9,NA,0.666666666666638,0,0.787671232876712,0.212328767123288,0.0248888888888888,0.974,0.026,0.92,0.08,0.976,0.024,0.00594478162589994,0.993307149075715,0.00669285092428486,0.765957446808511,0.234042553191489,0.589008952864962,2992
"3675","HH426833f1b3","cellular",2,-1,0,"Toyota","Avalon",2012,"F","","",TRUE,3,TRUE,56,"blue-collar","single","secondary",0,6483,1,0,"Thursday",9,NA,2.08333333333339,0,0.894642857142857,0.105357142857143,0.0227777777777777,0.986,0.014,0.97,0.03,0.99,0.01,0.0475173772941551,0.952574126822433,0.0474258731775668,0.765957446808511,0.234042553191489,0.488342946520354,3235
"3676","HH1c828c1288","telephone",1,-1,0,"Mitsubishi","Pajero",2002,"F","","",FALSE,5,FALSE,32,"blue-collar","married","primary",0,2114,1,0,"Friday",11,NA,0.666666666666718,0,0.787671232876712,0.212328767123288,0.0305555555555555,0.972,0.028,0.94,0.06,0.986,0.014,0.0752937624170032,0.731058578630005,0.268941421369995,0.808510638297872,0.191489361702128,0.850053312612414,2626
"3677","HH1309c8473b","cellular",4,-1,0,"Lotus","Elan",2004,"F","","Spaniard",FALSE,1,FALSE,58,"blue-collar","single","primary",0,26,1,0,"Tuesday",11,NA,10,0,0.878048780487805,0.121951219512195,0.0496666666666666,0.96,0.04,0.94,0.06,0.97,0.03,0.000186012688915648,0.952574126822433,0.0474258731775668,0.659574468085106,0.340425531914894,0.639988637293571,2884
"3678","HHbbff482778","cellular",3,-1,0,"Toyota","MR2",2003,"F","","",TRUE,1,TRUE,44,"blue-collar","single","secondary",0,712,1,1,"Monday",9,NA,12.3333333333333,1,0.222222222222222,0.777777777777778,0.765277777777778,0.224,0.776,0.24,0.76,0.276,0.724,0.745092359354082,0.731058578630005,0.268941421369995,0.595744680851064,0.404255319148936,4.45606687765079,1284
"3679","HH4505f71a90","not provided",1,-1,0,"Toyota","Solara",2013,"F","","",TRUE,4,FALSE,41,"admin.","married","secondary",0,0,0,0,"Saturday",14,NA,1.4833333333333,0,0.894642857142857,0.105357142857143,0.00899999999999982,0.994,0.006,0.98,0.02,0.994,0.006,0.104008472589867,0.952574126822433,0.0474258731775668,0.829787234042553,0.170212765957447,0.459004254582023,3321
"3680","HHb3a6650cdb","cellular",10,-1,0,"Mitsubishi","Raider",2016,"F","","",FALSE,4,TRUE,48,"blue-collar","married","primary",0,323,0,0,"Friday",16,NA,2.63333333333332,0,0.894642857142857,0.105357142857143,0.0316111111111111,0.984,0.016,0.98,0.02,0.978,0.022,0.0209525906932955,0.731058578630005,0.268941421369995,0.765957446808511,0.234042553191489,0.687293708111923,2825
"3681","HH6a7fcea41f","cellular",5,171,2,"Jeep","Grand Cherokee",2019,"F","$1,073.97 ","",TRUE,4,TRUE,30,"student","single",NA,0,809,0,0,"Friday",12,"failure",0.433333333333294,0,0.894642857142857,0.105357142857143,0.11,0.922,0.078,0.97,0.03,0.91,0.09,4.39492304352517e-10,0.999876605424014,0.000123394575986232,0.51063829787234,0.48936170212766,0.792842240000281,2687
"3682","HH0221fff5c8","telephone",2,-1,0,"Infiniti","QX",2008,"M","","Tohono O'Odham",FALSE,3,TRUE,63,"retired","married","secondary",0,1612,0,0,"Monday",12,NA,3.88333333333335,1,0.346938775510204,0.653061224489796,0.781111111111111,0.158,0.842,0.13,0.87,0.192,0.808,0.60357951552298,0.731058578630005,0.268941421369995,0.446808510638298,0.553191489361702,4.59877365074447,1234
