dataID,HHuniqueID,Communication.x,LastContactDay.x,LastContactMonth.x,NoOfContacts.x,DaysPassed.x,PrevAttempts.x,past_Outcome,CallStart.x,CallEnd.x,Y_AcceptedOffer,carMake,carModel,carYr,headOfhouseholdGender,annualDonations,EstRace,PetsPurchases,DigitalHabits_5_AlwaysOn,AffluencePurchases,Age.x,Job.x,Marital.x,Education.x,DefaultOnRecord,RecentBalance,HHInsurance.x,CarLoan.x,Age.y,Job.y,Marital.y,Education.y,Default,Balance,HHInsurance.y,CarLoan.y,Communication.y,LastContactDay.y,LastContactMonth.y,NoOfContacts.y,DaysPassed.y,PrevAttempts.y,Outcome,CallStart.y,CallEnd.y,CarInsurance
2886,HHebab47ed85,telephone,20,oct,1,-1,0,,11:14:08,11:20:21,Accepted,Buick,Skylark,1996,M,,,FALSE,5,FALSE,77,retired,married,,0,1807,0,0,77,retired,married,,0,1807,0,0,telephone,20,oct,1,-1,0,,11:14:08,11:20:21,1
2887,HHfab2e98da4,cellular,18,feb,2,-1,0,,17:12:38,17:14:07,Accepted,Honda,Prelude,2003,M,,,FALSE,5,TRUE,32,technician,single,tertiary,0,2340,0,0,32,technician,single,tertiary,0,2340,0,0,cellular,18,feb,2,-1,0,,17:12:38,17:14:07,1
2888,HHce5f569447,cellular,8,aug,2,-1,0,,11:14:40,11:17:35,DidNotAccept,Pontiac,,1995,M,,Comanche,FALSE,2,FALSE,50,services,married,primary,0,1903,0,0,50,services,married,primary,0,1903,0,0,cellular,8,aug,2,-1,0,,11:14:40,11:17:35,0
2889,HH455e8623f7,cellular,12,may,1,-1,0,,13:51:47,14:08:12,Accepted,Chevrolet,Aveo,2019,F,$346.71 ,,FALSE,4,FALSE,58,blue-collar,single,secondary,0,119,1,1,58,blue-collar,single,secondary,0,119,1,1,cellular,12,may,1,-1,0,,13:51:47,14:08:12,1
2890,HH9f643c0017,cellular,17,nov,2,171,4,failure,12:59:55,13:20:05,Accepted,Nissan,Maxima,2013,M,,Korean,FALSE,1,FALSE,37,technician,married,secondary,0,5115,1,0,37,technician,married,secondary,0,5115,1,0,cellular,17,nov,2,171,4,failure,12:59:55,13:20:05,1
2891,HH00a8cb8018,cellular,4,aug,2,-1,0,,13:32:18,13:39:14,DidNotAccept,Maserati,GranTurismo,2019,M,,,TRUE,4,TRUE,47,technician,married,secondary,0,636,0,0,47,technician,married,secondary,0,636,0,0,cellular,4,aug,2,-1,0,,13:32:18,13:39:14,0
2892,HH4f301a6a4c,cellular,8,aug,2,-1,0,,14:17:28,14:20:15,DidNotAccept,GMC,Sierra Denali,2016,M,"$1,084.43 ",,FALSE,2,TRUE,33,management,married,tertiary,0,2604,0,0,33,management,married,tertiary,0,2604,0,0,cellular,8,aug,2,-1,0,,14:17:28,14:20:15,0
2893,HHca7b0cb6a8,,12,jun,2,-1,0,,9:52:43,9:58:23,DidNotAccept,Ford,Escort,2002,F,,,TRUE,1,FALSE,38,unemployed,married,primary,0,-363,0,0,38,unemployed,married,primary,0,-363,0,0,,12,jun,2,-1,0,,09:52:43,09:58:23,0
2894,HH20beb96e4b,cellular,16,nov,1,-1,0,,14:32:00,14:37:30,Accepted,Cadillac,SRX,2019,F,,Samoan,TRUE,3,FALSE,25,student,single,secondary,0,358,0,0,25,student,single,secondary,0,358,0,0,cellular,16,nov,1,-1,0,,14:32:00,14:37:30,1
2895,HH797a2f4b46,,24,jun,3,-1,0,,16:06:43,16:09:09,DidNotAccept,GMC,Suburban 1500,2006,F,,Guamanian,TRUE,2,TRUE,50,admin.,single,secondary,0,1318,0,1,50,admin.,single,secondary,0,1318,0,1,,24,jun,3,-1,0,,16:06:43,16:09:09,0
2896,HH9430c0f8a8,cellular,28,jan,2,-1,0,,12:32:50,12:52:49,Accepted,Jeep,Grand Cherokee,2019,M,,Costa Rican,FALSE,5,TRUE,46,technician,divorced,tertiary,0,0,0,0,46,technician,divorced,tertiary,0,0,0,0,cellular,28,jan,2,-1,0,,12:32:50,12:52:49,1
2897,HHdd364e8b11,telephone,31,jul,7,-1,0,,15:17:52,15:22:53,DidNotAccept,Mercedes-Benz,SLK-Class,2015,F,,Black or African American,FALSE,5,FALSE,54,services,married,secondary,0,2061,1,0,54,services,married,secondary,0,2061,1,0,telephone,31,jul,7,-1,0,,15:17:52,15:22:53,0
2898,HHf361ad3401,cellular,21,jul,5,-1,0,,13:39:32,13:48:56,DidNotAccept,Lamborghini,Murci̩lago LP640,2018,M,,,TRUE,4,TRUE,51,retired,married,secondary,0,-14,0,1,51,retired,married,secondary,0,-14,0,1,cellular,21,jul,5,-1,0,,13:39:32,13:48:56,0
2899,HHbfb1f7297b,cellular,16,jul,1,-1,0,,13:48:16,13:51:14,DidNotAccept,Mazda,B-Series Plus,2013,F,,Melanesian,FALSE,5,TRUE,57,entrepreneur,married,tertiary,0,7699,0,1,57,entrepreneur,married,tertiary,0,7699,0,1,cellular,16,jul,1,-1,0,,13:48:16,13:51:14,0
2900,HHaf1b8be86b,cellular,20,apr,1,-1,0,,14:26:03,14:26:57,DidNotAccept,Buick,Skyhawk,1994,F,,Japanese,FALSE,1,FALSE,33,blue-collar,married,secondary,0,3458,1,0,33,blue-collar,married,secondary,0,3458,1,0,cellular,20,apr,1,-1,0,,14:26:03,14:26:57,0
2901,HH646c933ad7,cellular,20,nov,1,-1,0,,14:18:37,14:20:41,DidNotAccept,Ford,E350,2019,F,,,FALSE,5,TRUE,51,technician,divorced,secondary,0,7928,1,0,51,technician,divorced,secondary,0,7928,1,0,cellular,20,nov,1,-1,0,,14:18:37,14:20:41,0
2902,HH82f1bb3cf2,cellular,21,nov,1,-1,0,,9:33:55,9:48:04,Accepted,,Sonata,2010,F,,Panamanian,TRUE,2,FALSE,40,admin.,married,primary,0,72,1,1,40,admin.,married,primary,0,72,1,1,cellular,21,nov,1,-1,0,,09:33:55,09:48:04,1
2903,HH8a81ff4f20,,14,may,2,-1,0,,12:50:25,12:52:59,DidNotAccept,Jeep,Wrangler,2011,M,,,TRUE,5,FALSE,41,blue-collar,married,secondary,0,2157,1,0,41,blue-collar,married,secondary,0,2157,1,0,,14,may,2,-1,0,,12:50:25,12:52:59,0
2904,HH158c77040b,cellular,29,dec,1,176,4,success,14:20:59,14:25:55,Accepted,Audi,A4,2019,F,,,TRUE,1,FALSE,23,services,single,secondary,0,870,0,0,23,services,single,secondary,0,870,0,0,cellular,29,dec,1,176,4,success,14:20:59,14:25:55,1
2905,HH15b90c095e,cellular,16,apr,3,-1,0,,13:30:36,13:35:37,DidNotAccept,Land Rover,Defender 90,2004,M,,,FALSE,1,FALSE,33,admin.,divorced,secondary,0,818,1,1,33,admin.,divorced,secondary,0,818,1,1,cellular,16,apr,3,-1,0,,13:30:36,13:35:37,0
2906,HHf39a8f58ef,cellular,15,jul,2,163,2,other,16:46:31,16:51:54,Accepted,,GTI,2005,F,,,TRUE,2,TRUE,27,management,single,tertiary,0,2489,0,0,27,management,single,tertiary,0,2489,0,0,cellular,15,jul,2,163,2,other,16:46:31,16:51:54,1
2907,HH5cba3fe39c,cellular,12,nov,1,-1,0,,16:19:12,16:21:26,Accepted,Mitsubishi,Galant,1999,F,,,TRUE,2,TRUE,77,retired,divorced,secondary,0,3417,0,0,77,retired,divorced,secondary,0,3417,0,0,cellular,12,nov,1,-1,0,,16:19:12,16:21:26,1
2908,HH6108807fb8,,28,may,1,-1,0,,17:21:12,17:31:27,DidNotAccept,Cadillac,DTS,,F,,,FALSE,1,TRUE,28,blue-collar,single,secondary,0,6307,1,0,28,blue-collar,single,secondary,0,6307,1,0,,28,may,1,-1,0,,17:21:12,17:31:27,0
2909,HH98a61be7d9,cellular,10,feb,1,92,13,success,16:26:05,16:28:38,Accepted,Dodge,Ram Van B350,2004,F,,,FALSE,1,FALSE,52,unemployed,married,secondary,0,94,0,0,52,unemployed,married,secondary,0,94,0,0,cellular,10,feb,1,92,13,success,16:26:05,16:28:38,1
2910,HH68d8690e61,,5,jun,7,-1,0,,17:52:13,17:54:37,DidNotAccept,Acura,,2019,F,$119.42 ,,FALSE,3,FALSE,35,entrepreneur,married,secondary,0,2074,1,0,35,entrepreneur,married,secondary,0,2074,1,0,,5,jun,7,-1,0,,17:52:13,17:54:37,0
2911,HH50ec4f2742,cellular,29,jul,6,-1,0,,10:48:10,10:51:45,DidNotAccept,Dodge,D250 Club,2003,F,,,TRUE,4,FALSE,48,blue-collar,married,secondary,0,0,0,0,48,blue-collar,married,secondary,0,0,0,0,cellular,29,jul,6,-1,0,,10:48:10,10:51:45,0
2912,HH473de76f9b,cellular,4,feb,2,-1,0,,10:10:31,10:12:48,DidNotAccept,Toyota,Truck Xtracab SR5,1999,F,,,TRUE,4,FALSE,36,admin.,single,secondary,0,0,0,0,36,admin.,single,secondary,0,0,0,0,cellular,4,feb,2,-1,0,,10:10:31,10:12:48,0
2913,HH7eb05067b8,cellular,5,aug,1,-1,0,,10:07:37,10:09:21,DidNotAccept,Dodge,Omni,1988,M,,,TRUE,2,FALSE,50,blue-collar,married,primary,0,604,0,0,50,blue-collar,married,primary,0,604,0,0,cellular,5,aug,1,-1,0,,10:07:37,10:09:21,0
2914,HH04585efbf6,,17,jun,4,-1,0,,12:13:18,12:16:02,DidNotAccept,Hillman,Minx Magnificent,1960,F,,,TRUE,5,TRUE,39,blue-collar,single,primary,0,1522,0,0,39,blue-collar,single,primary,0,1522,0,0,,17,jun,4,-1,0,,12:13:18,12:16:02,0
2915,HHef5621b8f1,cellular,1,jul,2,65,1,success,15:21:16,15:25:36,Accepted,Hyundai,Accent,2017,M,,,TRUE,5,TRUE,72,self-employed,married,tertiary,0,132,0,0,72,self-employed,married,tertiary,0,132,0,0,cellular,1,jul,2,65,1,success,15:21:16,15:25:36,1
2916,HH77c2a36da5,cellular,17,nov,1,-1,0,,17:43:53,17:44:27,DidNotAccept,GMC,Suburban 1500,2008,M,,,FALSE,3,TRUE,45,technician,single,secondary,0,1171,1,0,45,technician,single,secondary,0,1171,1,0,cellular,17,nov,1,-1,0,,17:43:53,17:44:27,0
2917,HHc458c2108e,cellular,28,jan,1,-1,0,,10:06:29,10:11:29,DidNotAccept,Dodge,Dakota,2002,F,,,FALSE,1,FALSE,59,unemployed,married,secondary,0,309,0,0,59,unemployed,married,secondary,0,309,0,0,cellular,28,jan,1,-1,0,,10:06:29,10:11:29,0
2918,HH3b57c21389,,5,may,1,-1,0,,9:44:34,9:48:34,DidNotAccept,Mercedes-Benz,M-Class,2011,M,,,TRUE,3,TRUE,54,technician,married,secondary,0,1378,1,0,54,technician,married,secondary,0,1378,1,0,,5,may,1,-1,0,,09:44:34,09:48:34,0
2919,HH4025d58866,,1,jul,3,-1,0,,13:19:24,13:24:05,DidNotAccept,Mitsubishi,Challenger,2013,M,,,FALSE,5,FALSE,31,blue-collar,married,secondary,0,652,0,1,31,blue-collar,married,secondary,0,652,0,1,,1,jul,3,-1,0,,13:19:24,13:24:05,0
2920,HHe47907556f,cellular,5,may,1,-1,0,,10:43:44,10:44:10,DidNotAccept,Pontiac,Sunbird,2003,F,,,FALSE,2,TRUE,32,blue-collar,single,primary,0,2829,1,0,32,blue-collar,single,primary,0,2829,1,0,cellular,5,may,1,-1,0,,10:43:44,10:44:10,0
2921,HH35c3729f12,cellular,14,sep,1,-1,0,,14:44:55,14:50:35,Accepted,Chevrolet,Traverse,2019,M,,Black or African American,FALSE,3,FALSE,21,student,single,,0,1506,0,0,21,student,single,,0,1506,0,0,cellular,14,sep,1,-1,0,,14:44:55,14:50:35,1
2922,HHd73d27611e,,27,may,5,-1,0,,14:50:40,15:08:23,Accepted,Infiniti,M,2016,M,,,TRUE,2,FALSE,59,retired,single,secondary,0,351,1,0,59,retired,single,secondary,0,351,1,0,,27,may,5,-1,0,,14:50:40,15:08:23,1
2923,HHf3debf3ebd,cellular,13,feb,1,-1,0,,15:12:15,15:14:16,Accepted,Chevrolet,,2002,M,,,TRUE,3,FALSE,46,admin.,divorced,secondary,0,2232,0,0,46,admin.,divorced,secondary,0,2232,0,0,cellular,13,feb,1,-1,0,,15:12:15,15:14:16,1
2924,HHcb46d57819,,13,may,1,-1,0,,13:57:46,14:01:11,DidNotAccept,Lexus,ES,2015,M,,Iroquois,TRUE,5,FALSE,41,admin.,married,secondary,0,705,1,0,41,admin.,married,secondary,0,705,1,0,,13,may,1,-1,0,,13:57:46,14:01:11,0
2925,HH8233291778,cellular,10,nov,2,-1,0,,14:41:07,14:44:20,Accepted,Mazda,MX-6,2002,F,,,TRUE,5,TRUE,42,management,married,tertiary,0,2816,0,0,42,management,married,tertiary,0,2816,0,0,cellular,10,nov,2,-1,0,,14:41:07,14:44:20,1
2926,HHd6f3095e7a,cellular,30,jul,2,-1,0,,16:44:16,16:57:24,Accepted,Eagle,Premier,2002,M,$712.75 ,,FALSE,4,FALSE,44,unemployed,single,primary,1,-4,0,1,44,unemployed,single,primary,1,-4,0,1,cellular,30,jul,2,-1,0,,16:44:16,16:57:24,1
2927,HH1996391c2e,,20,jun,1,-1,0,,13:47:01,14:14:44,Accepted,Chevrolet,Cavalier,2010,M,,,TRUE,5,TRUE,29,blue-collar,single,secondary,0,908,1,0,29,blue-collar,single,secondary,0,908,1,0,,20,jun,1,-1,0,,13:47:01,14:14:44,1
2928,HHde3b29627c,cellular,14,aug,5,-1,0,,12:28:33,12:31:22,DidNotAccept,Audi,TT,2012,F,,Comanche,FALSE,1,FALSE,31,self-employed,married,tertiary,0,414,0,0,31,self-employed,married,tertiary,0,414,0,0,cellular,14,aug,5,-1,0,,12:28:33,12:31:22,0
2929,HH116a4b1d38,cellular,15,nov,2,27,6,failure,15:16:35,15:23:29,DidNotAccept,Eagle,Talon,2001,M,,,TRUE,1,FALSE,66,retired,married,secondary,0,3409,0,0,66,retired,married,secondary,0,3409,0,0,cellular,15,nov,2,27,6,failure,15:16:35,15:23:29,0
2930,HHe369660667,cellular,3,mar,1,-1,0,,9:53:25,10:01:44,Accepted,Pontiac,LeMans,,F,,,FALSE,5,FALSE,47,technician,married,secondary,0,293,0,0,47,technician,married,secondary,0,293,0,0,cellular,3,mar,1,-1,0,,09:53:25,10:01:44,1
2931,HH57f410f255,cellular,6,may,1,-1,0,,16:53:02,17:02:12,Accepted,Chevrolet,Equinox,2019,F,,Chilean,FALSE,2,TRUE,26,blue-collar,single,secondary,0,191,1,0,26,blue-collar,single,secondary,0,191,1,0,cellular,6,may,1,-1,0,,16:53:02,17:02:12,1
2932,HH667f25422f,cellular,8,oct,2,175,2,success,16:38:16,16:42:10,Accepted,Mazda,626,2001,M,,Malaysian,FALSE,1,FALSE,36,technician,married,tertiary,0,4596,1,0,36,technician,married,tertiary,0,4596,1,0,cellular,8,oct,2,175,2,success,16:38:16,16:42:10,1
2933,HHc7a7bf945c,cellular,2,jun,1,-1,0,,13:54:34,13:59:28,Accepted,GMC,Vandura 2500,2002,M,,,TRUE,5,FALSE,44,management,married,tertiary,0,1954,0,0,44,management,married,tertiary,0,1954,0,0,cellular,2,jun,1,-1,0,,13:54:34,13:59:28,1
2934,HH533d5caefa,cellular,30,jan,5,248,1,failure,14:50:12,14:58:31,DidNotAccept,Ford,Aerostar,2003,M,,,TRUE,3,TRUE,29,services,single,tertiary,0,737,1,1,29,services,single,tertiary,0,737,1,1,cellular,30,jan,5,248,1,failure,14:50:12,14:58:31,0
2935,HHb741685609,cellular,18,nov,2,-1,0,,15:01:47,15:06:27,DidNotAccept,Chevrolet,Corvette,2006,M,,,FALSE,3,TRUE,44,entrepreneur,married,secondary,0,1442,0,0,44,entrepreneur,married,secondary,0,1442,0,0,cellular,18,nov,2,-1,0,,15:01:47,15:06:27,0
2936,HHbf666be056,cellular,25,jul,5,-1,0,,9:56:13,10:06:00,DidNotAccept,Honda,Civic,2000,M,,Blackfeet,TRUE,5,TRUE,42,housemaid,married,primary,0,1523,1,1,42,housemaid,married,primary,0,1523,1,1,cellular,25,jul,5,-1,0,,09:56:13,10:06:00,0
2937,HH77b4ac953f,,5,jun,1,-1,0,,14:18:02,14:42:08,Accepted,Mitsubishi,Challenger,2011,F,,,TRUE,3,TRUE,47,entrepreneur,married,secondary,0,0,0,0,47,entrepreneur,married,secondary,0,0,0,0,,5,jun,1,-1,0,,14:18:02,14:42:08,1
2938,HH6626d16159,cellular,15,apr,2,146,4,failure,14:23:38,14:34:01,DidNotAccept,Chevrolet,Express 1500,2015,F,,,TRUE,1,FALSE,37,blue-collar,single,tertiary,0,3649,1,0,37,blue-collar,single,tertiary,0,3649,1,0,cellular,15,apr,2,146,4,failure,14:23:38,14:34:01,0
2939,HHdb350eb743,cellular,28,dec,2,196,2,success,17:07:42,17:11:08,Accepted,Chevrolet,Corvette,1964,M,,,TRUE,4,TRUE,43,management,married,tertiary,0,3518,0,0,43,management,married,tertiary,0,3518,0,0,cellular,28,dec,2,196,2,success,17:07:42,17:11:08,1
2940,HH2839b3da4d,cellular,14,jan,2,-1,0,,17:12:25,17:22:14,Accepted,Mercedes-Benz,E-Class,2007,M,,,FALSE,4,FALSE,36,admin.,married,,0,991,0,0,36,admin.,married,,0,991,0,0,cellular,14,jan,2,-1,0,,17:12:25,17:22:14,1
2941,HHae0a9ed8d7,cellular,28,jan,1,-1,0,,17:17:05,17:26:37,DidNotAccept,Saturn,S-Series,2003,F,,,TRUE,5,FALSE,31,management,single,tertiary,0,581,1,1,31,management,single,tertiary,0,581,1,1,cellular,28,jan,1,-1,0,,17:17:05,17:26:37,0
2942,HHd3e3d6d634,telephone,14,apr,3,-1,0,,16:31:36,16:36:36,Accepted,Audi,5000S,1994,F,,,FALSE,2,FALSE,78,,married,,0,2235,0,0,78,,married,,0,2235,0,0,telephone,14,apr,3,-1,0,,16:31:36,16:36:36,1
2943,HH944ec1fe38,cellular,16,sep,1,-1,0,,11:10:52,11:13:45,Accepted,Mercedes-Benz,C-Class,2003,F,,,FALSE,1,TRUE,36,technician,married,tertiary,0,376,0,0,36,technician,married,tertiary,0,376,0,0,cellular,16,sep,1,-1,0,,11:10:52,11:13:45,1
2944,HHece91d616a,cellular,31,jul,25,-1,0,,11:29:47,11:30:15,DidNotAccept,Aston Martin,V8 Vantage S,,F,,Yaqui,FALSE,3,TRUE,49,services,married,secondary,0,199,1,0,49,services,married,secondary,0,199,1,0,cellular,31,jul,25,-1,0,,11:29:47,11:30:15,0
2945,HH503b399767,cellular,17,apr,6,-1,0,,17:47:11,17:50:51,DidNotAccept,Mitsubishi,Challenger,2007,M,,,FALSE,5,TRUE,35,management,married,tertiary,0,451,1,0,35,management,married,tertiary,0,451,1,0,cellular,17,apr,6,-1,0,,17:47:11,17:50:51,0
2946,HHe624ed45ff,cellular,7,jul,1,412,1,failure,13:26:25,13:32:35,Accepted,Lexus,SC,2007,M,$400.60 ,,TRUE,3,TRUE,38,unemployed,married,primary,0,7005,1,0,38,unemployed,married,primary,0,7005,1,0,cellular,7,jul,1,412,1,failure,13:26:25,13:32:35,1
2947,HHfd9ba69848,,19,may,5,-1,0,,16:36:19,16:39:12,DidNotAccept,Mercedes-Benz,SLK-Class,2009,M,,,FALSE,4,FALSE,49,blue-collar,married,secondary,0,1854,1,0,49,blue-collar,married,secondary,0,1854,1,0,,19,may,5,-1,0,,16:36:19,16:39:12,0
2948,HH5c530fe744,cellular,13,may,1,370,2,failure,13:18:22,13:22:57,DidNotAccept,Mercedes-Benz,,1999,F,,,TRUE,4,TRUE,32,blue-collar,married,primary,0,50,1,0,32,blue-collar,married,primary,0,50,1,0,cellular,13,may,1,370,2,failure,13:18:22,13:22:57,0
2949,HH7e3e03fb94,cellular,12,aug,4,422,3,failure,12:46:10,12:52:48,Accepted,Ford,F250,2019,M,,,TRUE,1,TRUE,59,technician,married,secondary,0,116,0,0,59,technician,married,secondary,0,116,0,0,cellular,12,aug,4,422,3,failure,12:46:10,12:52:48,1
2950,HH6adc299391,telephone,7,jul,1,-1,0,,16:05:58,16:20:34,Accepted,,Sentra,2014,M,,,TRUE,2,TRUE,58,retired,married,primary,0,565,0,0,58,retired,married,primary,0,565,0,0,telephone,7,jul,1,-1,0,,16:05:58,16:20:34,1
2951,HH50b11d403a,cellular,7,may,3,-1,0,,10:14:03,10:18:02,DidNotAccept,Mitsubishi,Raider,2018,F,$459.81 ,,TRUE,4,TRUE,26,student,single,secondary,0,279,0,0,26,student,single,secondary,0,279,0,0,cellular,7,may,3,-1,0,,10:14:03,10:18:02,0
2952,HH2dc2084653,cellular,6,may,2,295,5,failure,15:14:36,15:16:12,DidNotAccept,Ford,Mustang,2003,F,,Alaskan Athabascan,TRUE,2,TRUE,44,entrepreneur,married,secondary,0,860,1,1,44,entrepreneur,married,secondary,0,860,1,1,cellular,6,may,2,295,5,failure,15:14:36,15:16:12,0
2953,HHb9ee6c49fe,cellular,4,feb,3,-1,0,,14:26:40,14:29:39,DidNotAccept,Ford,Escape,2013,F,,,FALSE,5,TRUE,40,entrepreneur,single,secondary,0,943,1,0,40,entrepreneur,single,secondary,0,943,1,0,cellular,4,feb,3,-1,0,,14:26:40,14:29:39,0
2954,HH2dc174a0e9,cellular,17,apr,1,-1,0,,9:15:58,9:20:44,DidNotAccept,Land Rover,Freelander,2011,M,,,TRUE,4,FALSE,58,technician,married,secondary,0,1476,1,0,58,technician,married,secondary,0,1476,1,0,cellular,17,apr,1,-1,0,,09:15:58,09:20:44,0
2955,HH509e881480,telephone,24,jul,1,-1,0,,17:46:50,17:50:03,DidNotAccept,Ferrari,612 Scaglietti,2018,M,,,FALSE,4,TRUE,47,housemaid,married,primary,0,0,1,0,47,housemaid,married,primary,0,0,1,0,telephone,24,jul,1,-1,0,,17:46:50,17:50:03,0
2956,HHa45b9a13aa,cellular,3,feb,1,-1,0,,10:56:21,10:58:25,DidNotAccept,Honda,Civic,1999,M,$753.47 ,Yuman,TRUE,5,TRUE,43,blue-collar,divorced,primary,0,177,0,0,43,blue-collar,divorced,primary,0,177,0,0,cellular,3,feb,1,-1,0,,10:56:21,10:58:25,0
2957,HH772dfd6103,cellular,18,nov,3,-1,0,,14:33:39,14:34:28,DidNotAccept,Mercury,Monterey,2014,M,,Pima,FALSE,1,FALSE,50,blue-collar,married,primary,0,5776,0,0,50,blue-collar,married,primary,0,5776,0,0,cellular,18,nov,3,-1,0,,14:33:39,14:34:28,0
2958,HH33880279cb,cellular,20,apr,1,-1,0,,11:51:13,11:54:27,Accepted,Subaru,Impreza,2003,M,,,TRUE,2,FALSE,61,retired,married,secondary,0,243,0,0,61,retired,married,secondary,0,243,0,0,cellular,20,apr,1,-1,0,,11:51:13,11:54:27,1
2959,HHef0189f4ce,telephone,29,aug,2,-1,0,,11:26:55,11:28:16,DidNotAccept,Pontiac,Montana SV6,2015,F,,,FALSE,1,FALSE,46,technician,married,secondary,0,591,0,0,46,technician,married,secondary,0,591,0,0,telephone,29,aug,2,-1,0,,11:26:55,11:28:16,0
2960,HH45fa71a3b8,cellular,11,jul,2,-1,0,,9:24:49,9:27:28,DidNotAccept,Chevrolet,Corvette,1978,F,,,TRUE,2,TRUE,54,retired,married,primary,0,0,1,0,54,retired,married,primary,0,0,1,0,cellular,11,jul,2,-1,0,,09:24:49,09:27:28,0
2961,HHd3e50b01c3,telephone,29,jul,11,-1,0,,14:57:21,15:16:08,Accepted,Chevrolet,Astro,2002,M,,Paiute,FALSE,3,FALSE,46,admin.,married,secondary,0,659,1,0,46,admin.,married,secondary,0,659,1,0,telephone,29,jul,11,-1,0,,14:57:21,15:16:08,1
2962,HHa15eff7a59,,23,may,3,-1,0,,9:53:30,10:03:18,Accepted,Bentley,Azure,2019,F,,,TRUE,4,FALSE,33,blue-collar,married,secondary,0,1464,1,0,33,blue-collar,married,secondary,0,1464,1,0,,23,may,3,-1,0,,09:53:30,10:03:18,1
2963,HH7e0fd814c2,,27,apr,1,-1,0,,11:33:39,11:39:49,Accepted,Lexus,IS-F,2019,M,,,TRUE,2,TRUE,30,admin.,single,secondary,0,915,1,0,30,admin.,single,secondary,0,915,1,0,,27,apr,1,-1,0,,11:33:39,11:39:49,1
2964,HH3a68bfb147,cellular,15,may,3,-1,0,,12:01:40,12:03:13,DidNotAccept,Pontiac,Vibe,2019,M,,,FALSE,1,TRUE,34,blue-collar,married,primary,0,72,1,0,34,blue-collar,married,primary,0,72,1,0,cellular,15,may,3,-1,0,,12:01:40,12:03:13,0
2965,HHf19e573f63,cellular,9,nov,1,-1,0,,11:54:36,11:57:34,Accepted,Toyota,Previa,2006,M,,,FALSE,5,FALSE,53,admin.,married,secondary,0,10541,0,0,53,admin.,married,secondary,0,10541,0,0,cellular,9,nov,1,-1,0,,11:54:36,11:57:34,1
2966,HH164263c8e1,,16,jun,1,-1,0,,16:58:52,17:06:03,DidNotAccept,MINI,Cooper,2012,F,,,FALSE,5,TRUE,37,blue-collar,single,secondary,0,3764,0,0,37,blue-collar,single,secondary,0,3764,0,0,,16,jun,1,-1,0,,16:58:52,17:06:03,0
2967,HH0f36a3d157,cellular,1,sep,1,92,14,success,12:27:48,12:31:07,Accepted,Ford,Fiesta,2019,M,,,TRUE,4,FALSE,28,blue-collar,single,secondary,0,-46,1,0,28,blue-collar,single,secondary,0,-46,1,0,cellular,1,sep,1,92,14,success,12:27:48,12:31:07,1
2968,HH74bf2f3c3c,cellular,12,aug,5,-1,0,,15:17:43,15:35:55,Accepted,Lexus,LX,2007,F,,,TRUE,1,TRUE,38,management,married,tertiary,0,1223,0,0,38,management,married,tertiary,0,1223,0,0,cellular,12,aug,5,-1,0,,15:17:43,15:35:55,1
2969,HHa8eec8409a,cellular,6,oct,1,-1,0,,17:10:46,17:21:35,Accepted,Land Rover,Defender Ice Edition,2019,F,,Comanche,FALSE,5,TRUE,33,self-employed,married,tertiary,0,1278,0,0,33,self-employed,married,tertiary,0,1278,0,0,cellular,6,oct,1,-1,0,,17:10:46,17:21:35,1
2970,HH83a7648458,cellular,18,nov,1,-1,0,,11:33:05,11:41:00,DidNotAccept,GMC,Sierra Denali,2016,F,,,TRUE,2,TRUE,32,management,married,tertiary,0,3442,0,0,32,management,married,tertiary,0,3442,0,0,cellular,18,nov,1,-1,0,,11:33:05,11:41:00,0
2971,HH7539f4164a,,7,may,1,-1,0,,10:50:14,11:03:34,DidNotAccept,Suzuki,Samurai,2002,M,,Blackfeet,TRUE,3,FALSE,38,services,married,secondary,0,208,1,0,38,services,married,secondary,0,208,1,0,,7,may,1,-1,0,,10:50:14,11:03:34,0
2972,HH06b3cc5495,cellular,10,mar,3,-1,0,,15:09:33,15:12:12,Accepted,Lexus,LS Hybrid,2019,M,,,FALSE,5,TRUE,43,technician,married,secondary,0,1358,0,0,43,technician,married,secondary,0,1358,0,0,cellular,10,mar,3,-1,0,,15:09:33,15:12:12,1
2973,HH4e3fef9786,cellular,7,aug,1,-1,0,,11:09:40,11:14:31,DidNotAccept,Chevrolet,Malibu,2015,M,"$1,073.87 ",,FALSE,4,TRUE,43,management,married,tertiary,0,-334,1,0,43,management,married,tertiary,0,-334,1,0,cellular,7,aug,1,-1,0,,11:09:40,11:14:31,0
2974,HH9be2696863,cellular,6,may,2,188,1,success,17:30:38,17:44:37,Accepted,Chevrolet,Cavalier,2015,F,,,TRUE,4,FALSE,36,management,single,tertiary,0,7506,1,0,36,management,single,tertiary,0,7506,1,0,cellular,6,may,2,188,1,success,17:30:38,17:44:37,1
2975,HH35d0263387,cellular,6,aug,1,-1,0,,17:49:20,17:50:32,DidNotAccept,Dodge,Stealth,2004,F,,,FALSE,2,TRUE,47,management,single,tertiary,0,324,0,1,47,management,single,tertiary,0,324,0,1,cellular,6,aug,1,-1,0,,17:49:20,17:50:32,0
